Country,Continent,Year,GDP_per_capita,life_expectancy,Population
Tanzania,Africa,2011,1270,60.116,46218486
Tanzania,Africa,2012,1330,60.885,47656367
Thailand,Asia,1950,712,50.863,20607323
Thailand,Asia,1951,740,51.024,21150234
Thailand,Asia,1952,758,51.366,21718195
Thailand,Asia,1953,815,51.745,22312977
Thailand,Asia,1954,783,52.16,22936039
Thailand,Asia,1955,824,52.612,23588546
Thailand,Asia,1956,811,53.097,24271352
Thailand,Asia,1957,794,53.612,24985010
Thailand,Asia,1958,797,54.15,25729780
Thailand,Asia,1959,865,54.699,26505650
Thailand,Asia,1960,940,55.244,27312399
Thailand,Asia,1961,959,55.77,28149653
Thailand,Asia,1962,1002,56.264,29016942
Thailand,Asia,1963,1051,56.719,29913729
Thailand,Asia,1964,1089,57.133,30839333
Thailand,Asia,1965,1140,57.517,31792743
Thailand,Asia,1966,1231,57.886,32771644
Thailand,Asia,1967,1295,58.26,33774026
Thailand,Asia,1968,1361,58.654,34799247
Thailand,Asia,1969,1427,59.073,35846930
Thailand,Asia,1970,1477,59.519,36915397
Thailand,Asia,1971,1504,59.983,38004462
Thailand,Asia,1972,1524,60.455,39109571
Thailand,Asia,1973,1634,60.924,40219377
Thailand,Asia,1974,1665,61.391,41319380
Thailand,Asia,1975,1708,61.85,42398941
Thailand,Asia,1976,1823,62.299,43453204
Thailand,Asia,1977,1961,62.743,44483729
Thailand,Asia,1978,2111,63.192,45494423
Thailand,Asia,1979,2176,63.657,46492281
Thailand,Asia,1980,2227,64.169,47482643
Thailand,Asia,1981,2314,64.761,48460289
Thailand,Asia,1982,2393,65.443,49422519
Thailand,Asia,1983,2483,66.207,50379788
Thailand,Asia,1984,2582,67.028,51346204
Thailand,Asia,1985,2659,67.857,52328663
Thailand,Asia,1986,2764,68.633,53339762
Thailand,Asia,1987,2983,69.305,54368583
Thailand,Asia,1988,3330,69.835,55370526
Thailand,Asia,1989,3684,70.211,56284973
Thailand,Asia,1990,4040,70.435,57072058
Thailand,Asia,1991,4328,70.531,57711519
Thailand,Asia,1992,4617,70.549,58225969
Thailand,Asia,1993,4940,70.538,58671177
Thailand,Asia,1994,5317,70.523,59126690
Thailand,Asia,1995,5735,70.525,59650157
Thailand,Asia,1996,6001,70.552,60258113
Thailand,Asia,1997,5853,70.601,60933752
Thailand,Asia,1998,5184,70.673,61660383
Thailand,Asia,1999,5366,70.775,62408639
Thailand,Asia,2000,5578,70.921,63155029
Thailand,Asia,2001,5656,71.123,63898879
Thailand,Asia,2002,5913,71.378,64642931
Thailand,Asia,2003,6273,71.678,65370277
Thailand,Asia,2004,6620,72.015,66060383
Thailand,Asia,2005,6869,72.371,66698483
Thailand,Asia,2006,7172,72.725,67276383
Thailand,Asia,2007,7508,73.061,67796451
Thailand,Asia,2008,7652,73.363,68267982
Thailand,Asia,2009,7458,73.627,68706122
Thailand,Asia,2010,7996,73.852,69122234
Thailand,Asia,2011,7978,74.046,69518555
Thailand,Asia,2012,8451,74.225,69892142
Timor-Leste,Asia,1950,704,28.949,433398
Timor-Leste,Asia,1951,722,29.202,438379
Timor-Leste,Asia,1952,740,29.708,443630
Timor-Leste,Asia,1953,759,30.212,449210
Timor-Leste,Asia,1954,778,30.716,455164
Timor-Leste,Asia,1955,797,31.218,461526
Timor-Leste,Asia,1956,817,31.719,468314
Timor-Leste,Asia,1957,838,32.22,475533
Timor-Leste,Asia,1958,859,32.72,483177
Timor-Leste,Asia,1959,880,33.219,491231
Timor-Leste,Asia,1960,902,33.719,499676
Timor-Leste,Asia,1961,925,34.219,508499
Timor-Leste,Asia,1962,948,34.72,517698
Timor-Leste,Asia,1963,972,35.222,527284
Timor-Leste,Asia,1964,996,35.724,537278
Timor-Leste,Asia,1965,1021,36.263,547681
Timor-Leste,Asia,1966,1047,36.885,558110
Timor-Leste,Asia,1967,1073,37.587,568440
Timor-Leste,Asia,1968,1100,38.326,579184
Timor-Leste,Asia,1969,1127,39.031,591068
Timor-Leste,Asia,1970,1156,39.518,604382
Timor-Leste,Asia,1971,1184,39.563,620126
Timor-Leste,Asia,1972,1214,39.074,637590
Timor-Leste,Asia,1973,1245,38.065,653351
Timor-Leste,Asia,1974,1289,36.648,662785
Timor-Leste,Asia,1975,1335,35.08,662962
Timor-Leste,Asia,1976,1382,33.702,652072
Timor-Leste,Asia,1977,1432,32.814,632134
Timor-Leste,Asia,1978,1483,32.615,608743
Timor-Leste,Asia,1979,1536,33.162,589744
Timor-Leste,Asia,1980,1590,34.402,580707
Timor-Leste,Asia,1981,1647,36.166,583764
Timor-Leste,Asia,1982,1706,38.155,597067
Timor-Leste,Asia,1983,1767,40.112,617347
Timor-Leste,Asia,1984,1830,41.912,639513
Timor-Leste,Asia,1985,1895,43.461,659846
Timor-Leste,Asia,1986,1963,44.729,677073
Timor-Leste,Asia,1987,2032,45.798,692306
Timor-Leste,Asia,1988,2105,46.749,706986
Timor-Leste,Asia,1989,2180,47.61,723453
Timor-Leste,Asia,1990,2258,48.437,743145
Timor-Leste,Asia,1991,2420,49.296,767267
Timor-Leste,Asia,1992,2578,50.234,794561
Timor-Leste,Asia,1993,2747,51.275,821141
Timor-Leste,Asia,1994,2946,52.424,841687
Timor-Leste,Asia,1995,3188,53.66,852817
Timor-Leste,Asia,1996,3547,54.941,852280
Timor-Leste,Asia,1997,3756,56.202,842341
Timor-Leste,Asia,1998,3750,57.393,829617
Timor-Leste,Asia,1999,2443,58.487,823386
Timor-Leste,Asia,2000,2743,59.468,830089
Timor-Leste,Asia,2001,3083,60.334,852522
Timor-Leste,Asia,2002,2726,61.11,888099
Timor-Leste,Asia,2003,2401,61.821,931324
Timor-Leste,Asia,2004,2268,62.478,974024
Timor-Leste,Asia,2005,2203,63.095,1010367
Timor-Leste,Asia,2006,2083,63.687,1038572
Timor-Leste,Asia,2007,2270,64.263,1060770
Timor-Leste,Asia,2008,2540,64.83,1079749
Timor-Leste,Asia,2009,2796,65.393,1099887
Timor-Leste,Asia,2010,2988,65.952,1124355
Timor-Leste,Asia,2011,3226,66.502,1153834
Timor-Leste,Asia,2012,3466,67.033,1187194
Togo,Africa,1950,832,33.927,1395458
Togo,Africa,1951,846,34.273,1426130
Togo,Africa,1952,860,34.963,1442950
Togo,Africa,1953,873,35.647,1453288
Togo,Africa,1954,886,36.327,1462655
Togo,Africa,1955,900,37.001,1474705
Togo,Africa,1956,913,37.67,1491145
Togo,Africa,1957,926,38.334,1511826
Togo,Africa,1958,938,38.994,1535016
Togo,Africa,1959,951,39.648,1557851
Togo,Africa,1960,1011,40.297,1577708
Togo,Africa,1961,1055,40.941,1593657
Togo,Africa,1962,1068,41.58,1607735
Togo,Africa,1963,1092,42.215,1625493
Togo,Africa,1964,1219,42.846,1654451
Togo,Africa,1965,1350,43.473,1699541
Togo,Africa,1966,1437,44.098,1763332
Togo,Africa,1967,1478,44.72,1843004
Togo,Africa,1968,1512,45.339,1931480
Togo,Africa,1969,1632,45.955,2018669
Togo,Africa,1970,1559,46.568,2097273
Togo,Africa,1971,1632,47.175,2165335
Togo,Africa,1972,1650,47.777,2225052
Togo,Africa,1973,1547,48.371,2278418
Togo,Africa,1974,1575,48.958,2328971
Togo,Africa,1975,1530,49.537,2379649
Togo,Africa,1976,1488,50.112,2430120
Togo,Africa,1977,1533,50.683,2480291
Togo,Africa,1978,1650,51.246,2533721
Togo,Africa,1979,1707,51.799,2594914
Togo,Africa,1980,1590,52.339,2666921
Togo,Africa,1981,1447,52.863,2751151
Togo,Africa,1982,1345,53.365,2846305
Togo,Africa,1983,1228,53.839,2949279
Togo,Africa,1984,1221,54.276,3055479
Togo,Africa,1985,1234,54.673,3161327
Togo,Africa,1986,1228,55.028,3266857
Togo,Africa,1987,1202,55.336,3372562
Togo,Africa,1988,1212,55.592,3475964
Togo,Africa,1989,1213,55.784,3574135
Togo,Africa,1990,1160,55.887,3665509
Togo,Africa,1991,1114,55.872,3747750
Togo,Africa,1992,1034,55.734,3822591
Togo,Africa,1993,870,55.485,3897510
Togo,Africa,1994,1015,55.148,3982804
Togo,Africa,1995,1026,54.763,4085492
Togo,Africa,1996,1074,54.378,4208738
Togo,Africa,1997,982,54.041,4349349
Togo,Africa,1998,933,53.786,4500173
Togo,Africa,1999,933,53.633,4650754
Togo,Africa,2000,890,53.585,4793504
Togo,Africa,2001,872,53.629,4926142
Togo,Africa,2002,886,53.731,5050919
Togo,Africa,2003,907,53.862,5170252
Togo,Africa,2004,903,54.014,5288273
Togo,Africa,2005,888,54.187,5408044
Togo,Africa,2006,901,54.385,5529908
Togo,Africa,2007,899,54.617,5652811
Togo,Africa,2008,898,54.887,5776837
Togo,Africa,2009,910,55.189,5901859
Togo,Africa,2010,925,55.514,6027798
Togo,Africa,2011,949,55.854,6154813
Togo,Africa,2012,975,56.198,6283092
Tonga,Oceania,1950,1417,57.927,47220
Tonga,Oceania,1951,1434,58.106,49311
Tonga,Oceania,1952,1452,58.467,51173
Tonga,Oceania,1953,1469,58.829,52785
Tonga,Oceania,1954,1487,59.193,54156
Tonga,Oceania,1955,1506,59.558,55326
Tonga,Oceania,1956,1524,59.925,56368
Tonga,Oceania,1957,1543,60.294,57387
Tonga,Oceania,1958,1562,60.663,58510
Tonga,Oceania,1959,1581,61.032,59875
Tonga,Oceania,1960,1600,61.401,61601
Tonga,Oceania,1961,1620,61.767,63741
Tonga,Oceania,1962,1640,62.129,66257
Tonga,Oceania,1963,1660,62.487,69001
Tonga,Oceania,1964,1680,62.839,71758
Tonga,Oceania,1965,1701,63.187,74364
Tonga,Oceania,1966,1721,63.532,76787
Tonga,Oceania,1967,1742,63.875,79049
Tonga,Oceania,1968,1764,64.214,81096
Tonga,Oceania,1969,1785,64.549,82879
Tonga,Oceania,1970,1807,64.876,84369
Tonga,Oceania,1971,1829,65.189,85518
Tonga,Oceania,1972,1852,65.486,86347
Tonga,Oceania,1973,1875,65.766,86982
Tonga,Oceania,1974,1956,66.03,87606
Tonga,Oceania,1975,2022,66.28,88343
Tonga,Oceania,1976,2037,66.521,89252
Tonga,Oceania,1977,2116,66.757,90290
Tonga,Oceania,1978,2130,66.994,91354
Tonga,Oceania,1979,2148,67.232,92292
Tonga,Oceania,1980,2479,67.476,92999
Tonga,Oceania,1981,2837,67.725,93443
Tonga,Oceania,1982,3287,67.978,93673
Tonga,Oceania,1983,3524,68.23,93766
Tonga,Oceania,1984,3626,68.478,93829
Tonga,Oceania,1985,3891,68.716,93944
Tonga,Oceania,1986,3980,68.936,94139
Tonga,Oceania,1987,4088,69.136,94392
Tonga,Oceania,1988,3988,69.313,94674
Tonga,Oceania,1989,3975,69.468,94938
Tonga,Oceania,1990,3867,69.603,95150
Tonga,Oceania,1991,4087,69.722,95305
Tonga,Oceania,1992,4070,69.832,95426
Tonga,Oceania,1993,4195,69.94,95541
Tonga,Oceania,1994,4379,70.05,95691
Tonga,Oceania,1995,4490,70.164,95907
Tonga,Oceania,1996,4540,70.285,96196
Tonga,Oceania,1997,4433,70.411,96551
Tonga,Oceania,1998,4539,70.541,96966
Tonga,Oceania,1999,4719,70.674,97431
Tonga,Oceania,2000,4886,70.81,97935
Tonga,Oceania,2001,5026,70.948,98476
Tonga,Oceania,2002,5084,71.086,99053
Tonga,Oceania,2003,5229,71.223,99659
Tonga,Oceania,2004,5271,71.361,100286
Tonga,Oceania,2005,5135,71.498,100926
Tonga,Oceania,2006,4883,71.635,101584
Tonga,Oceania,2007,4747,71.774,102254
Tonga,Oceania,2008,4752,71.916,102910
Tonga,Oceania,2009,4777,72.061,103519
Tonga,Oceania,2010,4835,72.209,104058
Tonga,Oceania,2011,4886,72.361,104509
Tonga,Oceania,2012,4933,72.516,104891
Trinidad and Tobago,N. America,1950,2819,56.89,635999
Trinidad and Tobago,N. America,1951,2988,57.116,647638
Trinidad and Tobago,N. America,1952,3023,57.592,661131
Trinidad and Tobago,N. America,1953,3034,58.111,677445
Trinidad and Tobago,N. America,1954,3003,58.674,697015
Trinidad and Tobago,N. America,1955,3311,59.279,719735
Trinidad and Tobago,N. America,1956,3881,59.922,744934
Trinidad and Tobago,N. America,1957,4100,60.596,771405
Trinidad and Tobago,N. America,1958,4303,61.286,797503
Trinidad and Tobago,N. America,1959,4406,61.972,821324
Trinidad and Tobago,N. America,1960,4796,62.625,841210
Trinidad and Tobago,N. America,1961,4888,63.217,856289
Trinidad and Tobago,N. America,1962,4998,63.723,866959
Trinidad and Tobago,N. America,1963,5154,64.125,875083
Trinidad and Tobago,N. America,1964,5218,64.422,883421
Trinidad and Tobago,N. America,1965,5394,64.621,893922
Trinidad and Tobago,N. America,1966,5550,64.742,907340
Trinidad and Tobago,N. America,1967,5621,64.822,922942
Trinidad and Tobago,N. America,1968,5895,64.892,939413
Trinidad and Tobago,N. America,1969,6059,64.973,954771
Trinidad and Tobago,N. America,1970,6325,65.081,967658
Trinidad and Tobago,N. America,1971,6346,65.228,977679
Trinidad and Tobago,N. America,1972,6620,65.407,985548
Trinidad and Tobago,N. America,1973,6663,65.61,992348
Trinidad and Tobago,N. America,1974,6946,65.833,999650
Trinidad and Tobago,N. America,1975,6995,66.067,1008617
Trinidad and Tobago,N. America,1976,7555,66.3,1019403
Trinidad and Tobago,N. America,1977,7900,66.519,1031694
Trinidad and Tobago,N. America,1978,8684,66.714,1045600
Trinidad and Tobago,N. America,1979,8938,66.882,1061140
Trinidad and Tobago,N. America,1980,9498,67.022,1078200
Trinidad and Tobago,N. America,1981,9815,67.138,1097067
Trinidad and Tobago,N. America,1982,9120,67.239,1117461
Trinidad and Tobago,N. America,1983,8280,67.335,1138006
Trinidad and Tobago,N. America,1984,8648,67.428,1156858
Trinidad and Tobago,N. America,1985,8180,67.523,1172735
Trinidad and Tobago,N. America,1986,7818,67.62,1185012
Trinidad and Tobago,N. America,1987,7389,67.719,1194138
Trinidad and Tobago,N. America,1988,7060,67.817,1201224
Trinidad and Tobago,N. America,1989,6991,67.914,1207942
Trinidad and Tobago,N. America,1990,7114,68.007,1215494
Trinidad and Tobago,N. America,1991,7399,68.094,1224233
Trinidad and Tobago,N. America,1992,7371,68.171,1233753
Trinidad and Tobago,N. America,1993,7340,68.238,1243590
Trinidad and Tobago,N. America,1994,7706,68.296,1253000
Trinidad and Tobago,N. America,1995,8071,68.344,1261443
Trinidad and Tobago,N. America,1996,8450,68.384,1268851
Trinidad and Tobago,N. America,1997,8793,68.419,1275460
Trinidad and Tobago,N. America,1998,9270,68.452,1281396
Trinidad and Tobago,N. America,1999,9952,68.489,1286871
Trinidad and Tobago,N. America,2000,10497,68.533,1292058
Trinidad and Tobago,N. America,2001,11021,68.59,1296962
Trinidad and Tobago,N. America,2002,11461,68.661,1301576
Trinidad and Tobago,N. America,2003,13030,68.747,1306065
Trinidad and Tobago,N. America,2004,13979,68.847,1310622
Trinidad and Tobago,N. America,2005,15352,68.958,1315386
Trinidad and Tobago,N. America,2006,17334,69.078,1320418
Trinidad and Tobago,N. America,2007,18085,69.2,1325672
Trinidad and Tobago,N. America,2008,18621,69.321,1331040
Trinidad and Tobago,N. America,2009,17782,69.438,1336349
Trinidad and Tobago,N. America,2010,17717,69.55,1341465
Trinidad and Tobago,N. America,2011,17186,69.657,1346350
Trinidad and Tobago,N. America,2012,17182,69.761,1350999
Tunisia,Africa,1950,1342,38.255,3529608
Tunisia,Africa,1951,1332,38.367,3596387
Tunisia,Africa,1952,1468,38.611,3661847
Tunisia,Africa,1953,1497,38.892,3727072
Tunisia,Africa,1954,1504,39.212,3792913
Tunisia,Africa,1955,1401,39.569,3860000
Tunisia,Africa,1956,1473,39.966,3928722
Tunisia,Africa,1957,1395,40.403,3999242
Tunisia,Africa,1958,1555,40.883,4071527
Tunisia,Africa,1959,1465,41.41,4145402
Tunisia,Africa,1960,1616,41.989,4220701
Tunisia,Africa,1961,1728,42.623,4297441
Tunisia,Africa,1962,1660,43.319,4375959
Tunisia,Africa,1963,1873,44.079,4456986
Tunisia,Africa,1964,1913,44.903,4541457
Tunisia,Africa,1965,1990,45.795,4630000
Tunisia,Africa,1966,1991,46.759,4723497
Tunisia,Africa,1967,1932,47.786,4821782
Tunisia,Africa,1968,2089,48.867,4923201
Tunisia,Africa,1969,2119,49.988,5025402
Tunisia,Africa,1970,2199,51.133,5127001
Tunisia,Africa,1971,2386,52.289,5226965
Tunisia,Africa,1972,2753,53.442,5326668
Tunisia,Africa,1973,2674,54.581,5430023
Tunisia,Africa,1974,2821,55.696,5542400
Tunisia,Africa,1975,2945,56.786,5667516
Tunisia,Africa,1976,3093,57.859,5806713
Tunisia,Africa,1977,3121,58.921,5958456
Tunisia,Africa,1978,3251,59.972,6120018
Tunisia,Africa,1979,3385,61.003,6287287
Tunisia,Africa,1980,3544,61.993,6457092
Tunisia,Africa,1981,3647,62.919,6628154
Tunisia,Africa,1982,3560,63.766,6800734
Tunisia,Africa,1983,3659,64.53,6974955
Tunisia,Africa,1984,3693,65.214,7151430
Tunisia,Africa,1985,3806,65.836,7330267
Tunisia,Africa,1986,3657,66.42,7511099
Tunisia,Africa,1987,3810,66.994,7692463
Tunisia,Africa,1988,3733,67.576,7872065
Tunisia,Africa,1989,3795,68.172,8047027
Tunisia,Africa,1990,4017,68.779,8215111
Tunisia,Africa,1991,4095,69.387,8375587
Tunisia,Africa,1992,4333,69.973,8528401
Tunisia,Africa,1993,4348,70.522,8672916
Tunisia,Africa,1994,4410,71.026,8808669
Tunisia,Africa,1995,4445,71.481,8935523
Tunisia,Africa,1996,4691,71.888,9053410
Tunisia,Africa,1997,4877,72.254,9162870
Tunisia,Africa,1998,5047,72.586,9265266
Tunisia,Africa,1999,5292,72.887,9362447
Tunisia,Africa,2000,5480,73.159,9456117
Tunisia,Africa,2001,5687,73.4,9546453
Tunisia,Africa,2002,5723,73.613,9634180
Tunisia,Africa,2003,5981,73.804,9722180
Tunisia,Africa,2004,6275,73.979,9814009
Tunisia,Africa,2005,6461,74.149,9912114
Tunisia,Africa,2006,6760,74.323,10017832
Tunisia,Africa,2007,7115,74.506,10130368
Tunisia,Africa,2008,7361,74.704,10247325
Tunisia,Africa,2009,7510,74.918,10365089
Tunisia,Africa,2010,7665,75.147,10480934
Tunisia,Africa,2011,7427,75.388,10594057
Tunisia,Africa,2012,7620,75.632,10704948
Turkey,Asia,1950,1995,40.171,21238496
Turkey,Asia,1951,2186,40.36,21863880
Turkey,Asia,1952,2376,40.758,22519048
Turkey,Asia,1953,2564,41.197,23195322
Turkey,Asia,1954,2415,41.677,23885803
Turkey,Asia,1955,2527,42.198,24585366
Turkey,Asia,1956,2523,42.76,25290730
Turkey,Asia,1957,2631,43.362,26000394
Turkey,Asia,1958,2655,44,26714409
Turkey,Asia,1959,2681,44.672,27434022
Turkey,Asia,1960,2666,45.372,28160579
Turkey,Asia,1961,2626,46.095,28894367
Turkey,Asia,1962,2706,46.832,29633591
Turkey,Asia,1963,2880,47.575,30373939
Turkey,Asia,1964,2920,48.313,31109820
Turkey,Asia,1965,2918,49.037,31837999
Turkey,Asia,1966,3176,49.736,32556294
Turkey,Asia,1967,3234,50.409,33267998
Turkey,Asia,1968,3363,51.057,33982141
Turkey,Asia,1969,3449,51.683,34711167
Turkey,Asia,1970,3524,52.291,35464196
Turkey,Asia,1971,3744,52.893,36245756
Turkey,Asia,1972,3879,53.498,37054168
Turkey,Asia,1973,3938,54.115,37884870
Turkey,Asia,1974,4138,54.746,38730367
Turkey,Asia,1975,4381,55.392,39585821
Turkey,Asia,1976,4636,56.05,40446729
Turkey,Asia,1977,4715,56.713,41316297
Turkey,Asia,1978,4730,57.373,42206204
Turkey,Asia,1979,4578,58.025,43132612
Turkey,Asia,1980,4437,58.668,44105216
Turkey,Asia,1981,4503,59.299,45130008
Turkey,Asia,1982,4602,59.917,46198027
Turkey,Asia,1983,4645,60.522,47285732
Turkey,Asia,1984,4785,61.113,48360679
Turkey,Asia,1985,4901,61.685,49399630
Turkey,Asia,1986,5113,62.234,50393538
Turkey,Asia,1987,5425,62.761,51349154
Turkey,Asia,1988,5503,63.27,52278499
Turkey,Asia,1989,5438,63.766,53200802
Turkey,Asia,1990,5808,64.259,54130268
Turkey,Asia,1991,5733,64.76,55068880
Turkey,Asia,1992,5946,65.278,56012109
Turkey,Asia,1993,6290,65.817,56959988
Turkey,Asia,1994,5827,66.38,57911273
Turkey,Asia,1995,6125,66.967,58864649
Turkey,Asia,1996,6432,67.574,59821978
Turkey,Asia,1997,6791,68.193,60783217
Turkey,Asia,1998,6877,68.812,61742674
Turkey,Asia,1999,6443,69.421,62692616
Turkey,Asia,2000,6803,70.01,63627862
Turkey,Asia,2001,6193,70.57,64544914
Turkey,Asia,2002,6578,71.097,65446165
Turkey,Asia,2003,6856,71.589,66339433
Turkey,Asia,2004,7357,72.045,67235927
Turkey,Asia,2005,7786,72.466,68143186
Turkey,Asia,2006,8223,72.858,69063538
Turkey,Asia,2007,8507,73.228,69992754
Turkey,Asia,2008,8457,73.585,70923730
Turkey,Asia,2009,7942,73.932,71846212
Turkey,Asia,2010,8556,74.274,72752325
Turkey,Asia,2011,9165,74.609,73639596
Turkey,Asia,2012,9287,74.938,74508771
Turkmenistan,Asia,1950,3203,50.426,1211000
Turkmenistan,Asia,1951,3162,50.642,1228378
Turkmenistan,Asia,1952,3310,51.073,1252660
Turkmenistan,Asia,1953,3395,51.502,1282584
Turkmenistan,Asia,1954,3501,51.929,1317126
Turkmenistan,Asia,1955,3734,52.353,1355501
Turkmenistan,Asia,1956,4020,52.776,1397172
Turkmenistan,Asia,1957,4030,53.198,1441843
Turkmenistan,Asia,1958,4257,53.619,1489418
Turkmenistan,Asia,1959,4135,54.041,1539955
Turkmenistan,Asia,1960,4447,54.464,1593501
Turkmenistan,Asia,1961,4619,54.891,1649914
Turkmenistan,Asia,1962,4666,55.321,1708711
Turkmenistan,Asia,1963,4492,55.752,1769008
Turkmenistan,Asia,1964,5003,56.181,1829697
Turkmenistan,Asia,1965,5223,56.604,1890000
Turkmenistan,Asia,1966,5414,57.017,1949425
Turkmenistan,Asia,1967,5594,57.413,2008148
Turkmenistan,Asia,1968,5863,57.79,2066889
Turkmenistan,Asia,1969,5889,58.143,2126749
Turkmenistan,Asia,1970,6284,58.468,2188499
Turkmenistan,Asia,1971,6387,58.761,2252386
Turkmenistan,Asia,1972,6360,59.024,2318070
Turkmenistan,Asia,1973,6829,59.263,2385039
Turkmenistan,Asia,1974,6793,59.484,2452528
Turkmenistan,Asia,1975,6585,59.699,2520002
Turkmenistan,Asia,1976,6666,59.921,2587417
Turkmenistan,Asia,1977,6598,60.16,2655036
Turkmenistan,Asia,1978,6543,60.418,2723006
Turkmenistan,Asia,1979,6301,60.697,2791575
Turkmenistan,Asia,1980,6107,60.995,2861000
Turkmenistan,Asia,1981,5965,61.307,2931343
Turkmenistan,Asia,1982,5914,61.618,3002785
Turkmenistan,Asia,1983,5905,61.916,3075867
Turkmenistan,Asia,1984,5782,62.189,3151262
Turkmenistan,Asia,1985,5642,62.42,3229499
Turkmenistan,Asia,1986,5682,62.594,3310059
Turkmenistan,Asia,1987,5568,62.708,3392823
Turkmenistan,Asia,1988,5505,62.767,3479088
Turkmenistan,Asia,1989,5425,62.783,3570558
Turkmenistan,Asia,1990,5132,62.773,3668000
